Date, Price, Grid load forecast, Wind power forecast
2017-07-15 14:00:00,26.79,34408,486
2017-07-15 15:00:00,26.68,34224,518
2017-07-15 16:00:00,26.76,34325,557
2017-07-15 17:00:00,26.91,34592,586
2017-07-15 18:00:00,27.06,34580,570
2017-07-15 19:00:00,26.99,34133,520
2017-07-15 20:00:00,26.79,33478,407
2017-07-15 21:00:00,26.74,33228,330
2017-07-15 22:00:00,26.64,32986,406
2017-07-15 23:00:00,26.33,32112,576
2017-07-16 00:00:00,26.62,30948,621
2017-07-16 01:00:00,26.23,29993,770
2017-07-16 02:00:00,26.07,29373,914
2017-07-16 03:00:00,25.52,28945,1054
2017-07-16 04:00:00,24.24,28508,1224
2017-07-16 05:00:00,23.91,28431,1408
2017-07-16 06:00:00,24.41,28930,1612
2017-07-16 07:00:00,24.88,29951,1844
2017-07-16 08:00:00,24.69,31295,2024
2017-07-16 09:00:00,24.93,32142,2013
2017-07-16 10:00:00,25.41,33393,1937
2017-07-16 11:00:00,25.37,34028,1820
2017-07-16 12:00:00,25.15,34254,1779
2017-07-16 13:00:00,24.89,34315,1871
2017-07-16 14:00:00,24.5,34176,1969
2017-07-16 15:00:00,24.38,34100,1959
2017-07-16 16:00:00,25.1,34370,1956
2017-07-16 17:00:00,25.46,34650,1966
2017-07-16 18:00:00,25.82,34835,1996
2017-07-16 19:00:00,26.08,34472,2006
2017-07-16 20:00:00,26.07,34098,1925
2017-07-16 21:00:00,26.28,33967,1831
2017-07-16 22:00:00,26.23,33635,1809
2017-07-16 23:00:00,25.51,32525,1845
2017-07-17 00:00:00,24.63,30787,1717
2017-07-17 01:00:00,23.53,29806,1680
2017-07-17 02:00:00,22.77,29433,1658
2017-07-17 03:00:00,22.62,29268,1568
2017-07-17 04:00:00,22.82,29241,1443
2017-07-17 05:00:00,24.19,30259,1413
2017-07-17 06:00:00,25.47,32946,1483
2017-07-17 07:00:00,26.45,35953,1592
2017-07-17 08:00:00,26.82,36643,1775
2017-07-17 09:00:00,26.98,37675,1930
2017-07-17 10:00:00,26.92,38403,2094
2017-07-17 11:00:00,26.77,38730,2239
2017-07-17 12:00:00,26.63,38782,2340
2017-07-17 13:00:00,26.47,38821,2468
2017-07-17 14:00:00,26.32,38571,2611
2017-07-17 15:00:00,26.08,38199,2717
2017-07-17 16:00:00,26.14,37821,2810
2017-07-17 17:00:00,26.22,37751,2756
2017-07-17 18:00:00,26.38,37493,2629
2017-07-17 19:00:00,26.42,36961,2449
2017-07-17 20:00:00,26.22,36109,2188
2017-07-17 21:00:00,26.08,35634,1952
2017-07-17 22:00:00,25.73,34887,1852
2017-07-17 23:00:00,25.02,33351,1854
2017-07-18 00:00:00,24.38,31517,1804
2017-07-18 01:00:00,23.68,30580,1763
2017-07-18 02:00:00,23.08,30075,1770
2017-07-18 03:00:00,22.98,29860,1781
2017-07-18 04:00:00,22.83,29824,1725
2017-07-18 05:00:00,24.03,30770,1593
2017-07-18 06:00:00,25.71,33225,1459
2017-07-18 07:00:00,26.42,36034,1487
2017-07-18 08:00:00,26.86,37821,1538
2017-07-18 09:00:00,27.03,37261,1432
2017-07-18 10:00:00,27.11,37934,1349
2017-07-18 11:00:00,26.99,38184,1276
2017-07-18 12:00:00,26.85,38245,1236
2017-07-18 13:00:00,26.78,38217,1194
2017-07-18 14:00:00,26.67,37996,1158
2017-07-18 15:00:00,26.64,37573,1116
2017-07-18 16:00:00,26.48,37133,1070
2017-07-18 17:00:00,26.44,37000,955
2017-07-18 18:00:00,26.44,36675,826
2017-07-18 19:00:00,26.42,36203,736
2017-07-18 20:00:00,26.35,35476,608
2017-07-18 21:00:00,26.35,35005,444
2017-07-18 22:00:00,26.17,34369,335
2017-07-18 23:00:00,25.63,33031,293
2017-07-19 00:00:00,24.99,31367,275
2017-07-19 01:00:00,24.36,30370,253
2017-07-19 02:00:00,24.19,29908,224
2017-07-19 03:00:00,24,29690,183
2017-07-19 04:00:00,24.07,29626,141
2017-07-19 05:00:00,24.59,30527,117
2017-07-19 06:00:00,25.81,32755,102
2017-07-19 07:00:00,26.52,35432,116
2017-07-19 08:00:00,26.87,36356,141
2017-07-19 09:00:00,27.1,37209,171
2017-07-19 10:00:00,27.21,37741,218
2017-07-19 11:00:00,27.14,37908,249
2017-07-19 12:00:00,26.9,37802,288
2017-07-19 13:00:00,26.85,37665,362
2017-07-19 14:00:00,26.87,37312,473
2017-07-19 15:00:00,26.99,36915,643
2017-07-19 16:00:00,26.99,36511,812
2017-07-19 17:00:00,26.91,36293,947
2017-07-19 18:00:00,26.81,35955,1071
2017-07-19 19:00:00,26.6,35573,1220
2017-07-19 20:00:00,26.4,34763,1405
2017-07-19 21:00:00,26.28,34370,1529
2017-07-19 22:00:00,26.03,33725,1686
2017-07-19 23:00:00,25.47,32406,1790
2017-07-20 00:00:00,25.69,30822,1730
2017-07-20 01:00:00,24.31,29782,1770
2017-07-20 02:00:00,24.12,29307,1761
2017-07-20 03:00:00,24.13,29073,1788
2017-07-20 04:00:00,24.06,29019,1783
2017-07-20 05:00:00,24.86,29935,1778
2017-07-20 06:00:00,26.64,32149,1838
2017-07-20 07:00:00,27.2,34661,1875
2017-07-20 08:00:00,27.52,35885,1990
2017-07-20 09:00:00,27.66,36779,2084
2017-07-20 10:00:00,27.8,37483,2068
2017-07-20 11:00:00,27.77,37741,1958
2017-07-20 12:00:00,27.77,37681,1846
2017-07-20 13:00:00,27.72,37459,1724
2017-07-20 14:00:00,27.56,37175,1546
2017-07-20 15:00:00,27.5,36772,1324
2017-07-20 16:00:00,27.49,36478,1144
2017-07-20 17:00:00,27.58,36393,1028
2017-07-20 18:00:00,27.63,36150,959
2017-07-20 19:00:00,27.65,35633,906
2017-07-20 20:00:00,27.37,34858,879
2017-07-20 21:00:00,27.37,34477,858
2017-07-20 22:00:00,27.17,33832,832
2017-07-20 23:00:00,26.65,32422,804
2017-07-21 00:00:00,26.74,30541,967
2017-07-21 01:00:00,26.08,29471,944
2017-07-21 02:00:00,25.96,29000,911
2017-07-21 03:00:00,25.41,28778,849
2017-07-21 04:00:00,25.45,28693,800
2017-07-21 05:00:00,26.65,29626,788
2017-07-21 06:00:00,27.55,31947,868
2017-07-21 07:00:00,27.83,34648,930
2017-07-21 08:00:00,27.93,35710,885
2017-07-21 09:00:00,28.16,36803,809
2017-07-21 10:00:00,28.16,37428,789
2017-07-21 11:00:00,28.14,37559,712
2017-07-21 12:00:00,27.99,37506,600
2017-07-21 13:00:00,27.8,37283,549
2017-07-21 14:00:00,27.8,36809,528
2017-07-21 15:00:00,27.75,36282,488
2017-07-21 16:00:00,27.86,35788,427
2017-07-21 17:00:00,27.83,35629,344
2017-07-21 18:00:00,27.87,35350,267
2017-07-21 19:00:00,27.92,34727,218
2017-07-21 20:00:00,27.71,33804,190
2017-07-21 21:00:00,27.65,33358,159
2017-07-21 22:00:00,27.66,32899,142
2017-07-21 23:00:00,27.45,31759,142
2017-07-22 00:00:00,27.14,30399,539
2017-07-22 01:00:00,26.83,29382,590
2017-07-22 02:00:00,26.68,28811,674
2017-07-22 03:00:00,26.52,28431,738
2017-07-22 04:00:00,26.18,28036,750
2017-07-22 05:00:00,26.09,27985,741
2017-07-22 06:00:00,26.45,28504,782
2017-07-22 07:00:00,26.76,29596,915
2017-07-22 08:00:00,27.2,31036,1043
2017-07-22 09:00:00,27.41,32580,1071
2017-07-22 10:00:00,27.53,33391,1121
2017-07-22 11:00:00,27.48,33553,1196
2017-07-22 12:00:00,27.18,33463,1299
2017-07-22 13:00:00,27.02,33214,1402
2017-07-22 14:00:00,26.89,32917,1482
2017-07-22 15:00:00,26.95,32787,1546
2017-07-22 16:00:00,26.97,32917,1518
2017-07-22 17:00:00,27.19,33184,1524
2017-07-22 18:00:00,27.31,33255,1593
2017-07-22 19:00:00,27.2,32821,1491
2017-07-22 20:00:00,27.02,32232,1298
2017-07-22 21:00:00,27.01,32044,1226
2017-07-22 22:00:00,26.8,31781,1304
2017-07-22 23:00:00,26.47,30879,1365
2017-07-23 00:00:00,26.74,29813,1685
2017-07-23 01:00:00,26.11,28882,1799
2017-07-23 02:00:00,25.48,28319,1909
2017-07-23 03:00:00,23.54,27949,2018
2017-07-23 04:00:00,22.12,27537,2050
2017-07-23 05:00:00,22.86,27357,2021
2017-07-23 06:00:00,22.37,27789,1944
2017-07-23 07:00:00,23.85,28787,1975
2017-07-23 08:00:00,25.13,29652,1983
2017-07-23 09:00:00,26.09,31080,1878
2017-07-23 10:00:00,26.33,32216,1778
2017-07-23 11:00:00,26.81,32787,1655
2017-07-23 12:00:00,26.73,32947,1589
2017-07-23 13:00:00,25.91,32978,1515
2017-07-23 14:00:00,24.92,32844,1356
2017-07-23 15:00:00,25.27,32798,1259
2017-07-23 16:00:00,25.7,32930,1323
2017-07-23 17:00:00,26.6,33205,1307
2017-07-23 18:00:00,27.1,33404,1281
2017-07-23 19:00:00,27.18,33291,1181
2017-07-23 20:00:00,27.1,32928,947
2017-07-23 21:00:00,27.13,32947,794
2017-07-23 22:00:00,27.01,32637,775
2017-07-23 23:00:00,26.65,31422,765
2017-07-24 00:00:00,26.53,29958,740
2017-07-24 01:00:00,26.05,29030,652
2017-07-24 02:00:00,25.89,28644,571
2017-07-24 03:00:00,25.63,28479,494
2017-07-24 04:00:00,25.65,28452,427
2017-07-24 05:00:00,26.28,29281,375
2017-07-24 06:00:00,27.04,31705,332
2017-07-24 07:00:00,27.63,34536,313
2017-07-24 08:00:00,27.97,35472,305
2017-07-24 09:00:00,28.3,36570,295
2017-07-24 10:00:00,28.6,37263,296
2017-07-24 11:00:00,28.5,37550,333
2017-07-24 12:00:00,28.65,37544,344
2017-07-24 13:00:00,28.57,37564,359
2017-07-24 14:00:00,28.32,37278,397
2017-07-24 15:00:00,28.24,36884,467
2017-07-24 16:00:00,27.95,36492,518
2017-07-24 17:00:00,27.85,36484,534
2017-07-24 18:00:00,28,36260,525
2017-07-24 19:00:00,27.9,35795,512
2017-07-24 20:00:00,27.59,35041,489
2017-07-24 21:00:00,27.46,34579,461
2017-07-24 22:00:00,27.45,33832,429
2017-07-24 23:00:00,26.77,32276,410
2017-07-25 00:00:00,27.08,30573,603
2017-07-25 01:00:00,26.89,29608,652
2017-07-25 02:00:00,26.33,29115,734
2017-07-25 03:00:00,26.31,28919,827
2017-07-25 04:00:00,25.63,28891,932
2017-07-25 05:00:00,26.19,29779,1036
2017-07-25 06:00:00,27.14,32004,1050
2017-07-25 07:00:00,27.41,34638,1073
2017-07-25 08:00:00,27.71,35453,1112
2017-07-25 09:00:00,27.96,36466,1101
2017-07-25 10:00:00,28.13,37205,1108
2017-07-25 11:00:00,28.11,37517,1154
2017-07-25 12:00:00,27.98,37630,1202
2017-07-25 13:00:00,27.77,37421,1248
2017-07-25 14:00:00,27.63,37161,1274
2017-07-25 15:00:00,27.54,36800,1256
2017-07-25 16:00:00,27.45,36406,1183
2017-07-25 17:00:00,27.5,36346,1138
2017-07-25 18:00:00,27.7,36086,1076
2017-07-25 19:00:00,27.59,35607,980
2017-07-25 20:00:00,27.42,34799,935
2017-07-25 21:00:00,27.34,34362,921
2017-07-25 22:00:00,27.27,33693,941
2017-07-25 23:00:00,27.02,32294,931
2017-07-26 00:00:00,25.95,30657,932
2017-07-26 01:00:00,24.21,29572,849
2017-07-26 02:00:00,23.33,29080,803
2017-07-26 03:00:00,21.51,28905,792
2017-07-26 04:00:00,21.58,28827,759
2017-07-26 05:00:00,24.91,29656,716
2017-07-26 06:00:00,26.9,31836,650
2017-07-26 07:00:00,27.39,34459,583
2017-07-26 08:00:00,27.79,35472,531
2017-07-26 09:00:00,27.94,36508,488
2017-07-26 10:00:00,28.15,37213,462
2017-07-26 11:00:00,28.05,37505,447
2017-07-26 12:00:00,28.06,37531,426
2017-07-26 13:00:00,27.93,37327,424
2017-07-26 14:00:00,27.95,37016,415
2017-07-26 15:00:00,27.71,36654,400
2017-07-26 16:00:00,27.52,36322,362
2017-07-26 17:00:00,27.35,36187,309
2017-07-26 18:00:00,27.34,35889,264
2017-07-26 19:00:00,27.28,35442,217
2017-07-26 20:00:00,27.19,34628,176
2017-07-26 21:00:00,27.2,34290,153
2017-07-26 22:00:00,27.2,33653,154
2017-07-26 23:00:00,26.89,32288,183
2017-07-27 00:00:00,27.28,30702,174
2017-07-27 01:00:00,26.01,29616,239
2017-07-27 02:00:00,23.93,29121,322
2017-07-27 03:00:00,23.09,28843,426
2017-07-27 04:00:00,23.68,28807,539
2017-07-27 05:00:00,26.18,29680,583
2017-07-27 06:00:00,27.48,31892,563
2017-07-27 07:00:00,27.75,34484,592
2017-07-27 08:00:00,28.04,35007,614
2017-07-27 09:00:00,28.21,36175,597
2017-07-27 10:00:00,28.47,37044,654
2017-07-27 11:00:00,28.42,37437,680
2017-07-27 12:00:00,28.37,37544,661
2017-07-27 13:00:00,28.34,37571,697
2017-07-27 14:00:00,28.6,37328,732
2017-07-27 15:00:00,28.4,36946,769
2017-07-27 16:00:00,28.27,36622,807
2017-07-27 17:00:00,28.16,36486,795
2017-07-27 18:00:00,28.08,36161,761
2017-07-27 19:00:00,28.01,35612,679
2017-07-27 20:00:00,27.78,34813,555
2017-07-27 21:00:00,27.66,34458,443
2017-07-27 22:00:00,27.59,33722,407
2017-07-27 23:00:00,27.46,32218,416
2017-07-28 00:00:00,27.91,30574,524
2017-07-28 01:00:00,27.63,29474,505
2017-07-28 02:00:00,26.81,28990,498
2017-07-28 03:00:00,26.01,28746,517
2017-07-28 04:00:00,25.71,28657,555
2017-07-28 05:00:00,26.91,29549,603
2017-07-28 06:00:00,27.72,31819,585
2017-07-28 07:00:00,27.79,34591,556
2017-07-28 08:00:00,28.5,35457,643
2017-07-28 09:00:00,28.69,36694,782
2017-07-28 10:00:00,28.6,37417,910
2017-07-28 11:00:00,28.09,37592,1005
2017-07-28 12:00:00,27.3,37382,1115
2017-07-28 13:00:00,26.64,37162,1264
2017-07-28 14:00:00,26.41,36686,1408
2017-07-28 15:00:00,26.1,36197,1538
2017-07-28 16:00:00,26.65,35840,1658
2017-07-28 17:00:00,27.54,35696,1659
2017-07-28 18:00:00,27.57,35447,1617
2017-07-28 19:00:00,27.61,34778,1578
2017-07-28 20:00:00,27.07,33784,1531
2017-07-28 21:00:00,27.03,33417,1426
2017-07-28 22:00:00,27.01,32926,1343
2017-07-28 23:00:00,26.35,31729,1322
2017-07-29 00:00:00,26.45,30412,1270
2017-07-29 01:00:00,22.81,29477,1186
2017-07-29 02:00:00,19.18,28976,1110
2017-07-29 03:00:00,12.99,28641,1129
2017-07-29 04:00:00,9.88,28253,1174
2017-07-29 05:00:00,10.76,28166,1296
2017-07-29 06:00:00,13.58,28683,1519
2017-07-29 07:00:00,21.19,29866,1807
2017-07-29 08:00:00,23.66,31513,2172
2017-07-29 09:00:00,24.58,32951,2413
2017-07-29 10:00:00,25.47,33878,2637
2017-07-29 11:00:00,25.26,34098,2711
2017-07-29 12:00:00,24.53,33996,2757
2017-07-29 13:00:00,23.3,33816,2984
2017-07-29 14:00:00,22.1,33583,3148
2017-07-29 15:00:00,21.42,33507,3114
2017-07-29 16:00:00,22.07,33554,3021
2017-07-29 17:00:00,24.92,33848,2728
2017-07-29 18:00:00,26.42,33896,2373
2017-07-29 19:00:00,26.69,33466,1932
2017-07-29 20:00:00,26.68,32824,1464
2017-07-29 21:00:00,26.75,32653,1130
2017-07-29 22:00:00,26.94,32396,957
2017-07-29 23:00:00,26.75,31373,779
2017-07-30 00:00:00,25.32,30075,606
2017-07-30 01:00:00,23.26,29123,518
2017-07-30 02:00:00,21.68,28580,461
2017-07-30 03:00:00,22,28244,439
2017-07-30 04:00:00,21.35,27856,450
2017-07-30 05:00:00,21.37,27619,524
2017-07-30 06:00:00,21.27,28027,708
2017-07-30 07:00:00,21.89,28948,983
2017-07-30 08:00:00,23.37,30626,1210
2017-07-30 09:00:00,23.45,31974,1486
2017-07-30 10:00:00,24.8,32838,1918
2017-07-30 11:00:00,24.63,33327,2165
2017-07-30 12:00:00,24.83,33366,2326
2017-07-30 13:00:00,23.69,33320,2584
2017-07-30 14:00:00,22.96,33245,2655
2017-07-30 15:00:00,21.91,33252,2606
2017-07-30 16:00:00,20.74,33468,2474
2017-07-30 17:00:00,21.99,33944,2285
2017-07-30 18:00:00,23.9,34213,2197
2017-07-30 19:00:00,26.29,34061,1899
2017-07-30 20:00:00,26.73,33716,1577
2017-07-30 21:00:00,27.04,33618,1416
2017-07-30 22:00:00,27.03,33073,1243
2017-07-30 23:00:00,26.36,31740,1091
2017-07-31 00:00:00,25.46,30200,1700
2017-07-31 01:00:00,25.06,29151,1464
2017-07-31 02:00:00,24.85,28726,1197
2017-07-31 03:00:00,23.66,28578,983
2017-07-31 04:00:00,24.29,28632,911
2017-07-31 05:00:00,25.7,29639,956
2017-07-31 06:00:00,26.75,32152,1033
2017-07-31 07:00:00,27.38,35080,1044
2017-07-31 08:00:00,27.67,37269,1079
2017-07-31 09:00:00,27.74,38147,1258
2017-07-31 10:00:00,27.73,38534,1464
2017-07-31 11:00:00,27.65,38411,1602
2017-07-31 12:00:00,27.55,38232,1711
2017-07-31 13:00:00,27.41,38127,1927
2017-07-31 14:00:00,27.31,37862,2097
2017-07-31 15:00:00,27.21,37472,2151
2017-07-31 16:00:00,27.12,36991,2113
2017-07-31 17:00:00,27.18,36871,1937
2017-07-31 18:00:00,27.24,36667,1701
2017-07-31 19:00:00,27.15,36243,1473
2017-07-31 20:00:00,27.06,35436,1214
2017-07-31 21:00:00,27.14,35099,1018
2017-07-31 22:00:00,27.07,34294,910
2017-07-31 23:00:00,26.42,32672,835
2017-08-01 00:00:00,26.41,31013,668
2017-08-01 01:00:00,25.92,29855,607
2017-08-01 02:00:00,25.67,29406,493
2017-08-01 03:00:00,25.02,29264,392
2017-08-01 04:00:00,25.08,29217,333
2017-08-01 05:00:00,25.96,30159,319
2017-08-01 06:00:00,26.61,32566,317
2017-08-01 07:00:00,27.32,35462,276
2017-08-01 08:00:00,27.61,37253,229
2017-08-01 09:00:00,27.77,38127,235
2017-08-01 10:00:00,27.87,38527,257
2017-08-01 11:00:00,27.85,38598,256
2017-08-01 12:00:00,27.77,38428,251
2017-08-01 13:00:00,27.75,38213,274
2017-08-01 14:00:00,27.71,38000,287
2017-08-01 15:00:00,27.7,37532,293
2017-08-01 16:00:00,27.56,37096,283
2017-08-01 17:00:00,27.62,37027,245
2017-08-01 18:00:00,27.61,36720,210
2017-08-01 19:00:00,27.6,36231,241
2017-08-01 20:00:00,27.36,35441,328
2017-08-01 21:00:00,27.18,34998,336
2017-08-01 22:00:00,27.09,34204,309
2017-08-01 23:00:00,26.7,32533,276
2017-08-02 00:00:00,25.92,30770,481
2017-08-02 01:00:00,25.1,29698,664
2017-08-02 02:00:00,25.01,29169,746
2017-08-02 03:00:00,24.5,28968,787
2017-08-02 04:00:00,24.83,28967,879
2017-08-02 05:00:00,26.26,29909,957
2017-08-02 06:00:00,27.49,32239,991
2017-08-02 07:00:00,28.04,35071,1101
2017-08-02 08:00:00,28.57,36798,1277
2017-08-02 09:00:00,28.78,37174,1484
2017-08-02 10:00:00,28.78,37933,1602
2017-08-02 11:00:00,28.68,38301,1651
2017-08-02 12:00:00,28.24,38330,1680
2017-08-02 13:00:00,27.97,38141,1651
2017-08-02 14:00:00,27.93,37834,1557
2017-08-02 15:00:00,27.83,37435,1459
2017-08-02 16:00:00,27.61,37021,1333
2017-08-02 17:00:00,27.95,36914,1143
2017-08-02 18:00:00,27.92,36682,900
2017-08-02 19:00:00,27.91,36228,662
2017-08-02 20:00:00,27.65,35458,457
2017-08-02 21:00:00,27.74,35172,363
2017-08-02 22:00:00,27.56,34351,349
2017-08-02 23:00:00,27.04,32709,379
2017-08-03 00:00:00,26.52,30867,384
2017-08-03 01:00:00,25.18,29752,468
2017-08-03 02:00:00,23.92,29244,562
2017-08-03 03:00:00,22.79,29022,680
2017-08-03 04:00:00,22.85,29075,834
2017-08-03 05:00:00,24.69,30029,987
2017-08-03 06:00:00,26.48,32374,1138
2017-08-03 07:00:00,27.23,35349,1349
2017-08-03 08:00:00,27.81,36997,1610
2017-08-03 09:00:00,28.19,37387,1875
2017-08-03 10:00:00,28.34,38247,2095
2017-08-03 11:00:00,28.22,38727,2105
2017-08-03 12:00:00,27.42,38790,2127
2017-08-03 13:00:00,26.71,38578,2267
2017-08-03 14:00:00,26.59,38371,2359
2017-08-03 15:00:00,26.44,38010,2457
2017-08-03 16:00:00,26.09,37577,2623
2017-08-03 17:00:00,26.27,37571,2636
2017-08-03 18:00:00,26.53,37213,2619
2017-08-03 19:00:00,26.88,36619,2591
2017-08-03 20:00:00,26.57,35752,2473
2017-08-03 21:00:00,26.51,35355,2381
2017-08-03 22:00:00,26.25,34482,2450
2017-08-03 23:00:00,25.04,32733,2520
2017-08-04 00:00:00,24.02,31057,2690
2017-08-04 01:00:00,21.68,29919,2660
2017-08-04 02:00:00,20.98,29377,2584
2017-08-04 03:00:00,20.04,29126,2513
2017-08-04 04:00:00,20.06,29079,2465
2017-08-04 05:00:00,23.01,29995,2338
2017-08-04 06:00:00,25.69,32356,2251
2017-08-04 07:00:00,26.23,35555,2215
2017-08-04 08:00:00,26.61,37410,2335
2017-08-04 09:00:00,26.72,38484,2569
2017-08-04 10:00:00,26.51,38990,2851
2017-08-04 11:00:00,25.87,38871,3101
2017-08-04 12:00:00,25.66,38548,3274
2017-08-04 13:00:00,25.51,38191,3471
2017-08-04 14:00:00,25.2,37807,3587
2017-08-04 15:00:00,25.17,37345,3685
2017-08-04 16:00:00,24.58,36814,3770
2017-08-04 17:00:00,24.88,36675,3705
2017-08-04 18:00:00,25.96,36514,3658
2017-08-04 19:00:00,25.88,35862,3611
2017-08-04 20:00:00,25.05,34794,3570
2017-08-04 21:00:00,24.93,34447,3509
2017-08-04 22:00:00,24.55,33759,3498
2017-08-04 23:00:00,23.65,32461,3533
2017-08-05 00:00:00,23.51,30639,3438
2017-08-05 01:00:00,22.07,29564,3365
2017-08-05 02:00:00,21.19,29068,3235
2017-08-05 03:00:00,21.08,28752,3093
2017-08-05 04:00:00,20.44,28491,2980
2017-08-05 05:00:00,20.29,28360,2840
2017-08-05 06:00:00,21.97,28974,2788
2017-08-05 07:00:00,23.08,30325,2736
2017-08-05 08:00:00,24.01,31953,2745
2017-08-05 09:00:00,24.84,33557,2766
2017-08-05 10:00:00,25.15,34484,2785
2017-08-05 11:00:00,25.12,34645,2821
2017-08-05 12:00:00,24.53,34264,2849
2017-08-05 13:00:00,21.95,34084,2897
2017-08-05 14:00:00,22.04,33812,2874
2017-08-05 15:00:00,23.71,33709,2794
2017-08-05 16:00:00,24.56,33847,2670
2017-08-05 17:00:00,25.26,34220,2480
2017-08-05 18:00:00,25.42,34294,2292
2017-08-05 19:00:00,25.43,33813,2006
2017-08-05 20:00:00,25.41,33231,1773
2017-08-05 21:00:00,25.44,33162,1625
2017-08-05 22:00:00,25.28,32710,1591
2017-08-05 23:00:00,24.86,31550,1660
2017-08-06 00:00:00,24.05,30234,1781
2017-08-06 01:00:00,20.41,29217,1827
2017-08-06 02:00:00,17.53,28701,1915
2017-08-06 03:00:00,16.19,28326,2020
2017-08-06 04:00:00,11.98,27998,2149
2017-08-06 05:00:00,10.74,27797,2226
2017-08-06 06:00:00,10.17,28176,2336
2017-08-06 07:00:00,15.98,29203,2420
2017-08-06 08:00:00,20.09,30458,2633
2017-08-06 09:00:00,20.61,31899,2860
2017-08-06 10:00:00,21.6,33070,3049
2017-08-06 11:00:00,21.93,33682,3195
2017-08-06 12:00:00,22.15,33788,3256
2017-08-06 13:00:00,20.37,33815,3316
2017-08-06 14:00:00,20.16,33667,3279
2017-08-06 15:00:00,20.24,33692,3223
2017-08-06 16:00:00,21.24,33859,3100
2017-08-06 17:00:00,21.78,34307,2830
2017-08-06 18:00:00,25.09,34548,2487
2017-08-06 19:00:00,25.4,34410,2076
2017-08-06 20:00:00,25.52,34126,1670
2017-08-06 21:00:00,26.16,34227,1400
2017-08-06 22:00:00,26.05,33729,1282
2017-08-06 23:00:00,25.4,32252,1230
2017-08-07 00:00:00,25.53,31056,1175
2017-08-07 01:00:00,24.97,30032,1078
2017-08-07 02:00:00,24.77,29727,961
2017-08-07 03:00:00,24.2,29524,840
2017-08-07 04:00:00,24.39,29612,786
2017-08-07 05:00:00,25.78,30652,781
2017-08-07 06:00:00,26.67,33216,786
2017-08-07 07:00:00,27.46,36263,806
2017-08-07 08:00:00,27.91,37607,893
2017-08-07 09:00:00,27.86,38460,1202
2017-08-07 10:00:00,27.6,38962,1642
2017-08-07 11:00:00,27.38,39130,1950
2017-08-07 12:00:00,26.96,38955,2178
2017-08-07 13:00:00,26.93,38919,2452
2017-08-07 14:00:00,27.02,38770,2554
2017-08-07 15:00:00,26.99,38296,2462
2017-08-07 16:00:00,26.9,37796,2231
2017-08-07 17:00:00,27.63,37786,1820
2017-08-07 18:00:00,28.62,37537,1362
2017-08-07 19:00:00,28.57,37121,992
2017-08-07 20:00:00,27.4,36365,753
2017-08-07 21:00:00,26.97,35989,636
2017-08-07 22:00:00,26.68,35087,597
2017-08-07 23:00:00,26.11,33275,603
2017-08-08 00:00:00,26.06,31641,396
2017-08-08 01:00:00,25.49,30599,382
2017-08-08 02:00:00,24.68,30029,330
2017-08-08 03:00:00,24.04,29845,299
2017-08-08 04:00:00,24.12,29855,314
2017-08-08 05:00:00,25.97,30861,337
2017-08-08 06:00:00,26.71,33394,309
2017-08-08 07:00:00,27.27,36832,296
2017-08-08 08:00:00,28.08,38409,311
2017-08-08 09:00:00,28.38,38976,365
2017-08-08 10:00:00,28.28,39339,481
2017-08-08 11:00:00,28.25,39540,636
2017-08-08 12:00:00,27.85,39497,805
2017-08-08 13:00:00,27.48,39370,993
2017-08-08 14:00:00,27.37,39094,1150
2017-08-08 15:00:00,27.39,38564,1306
2017-08-08 16:00:00,27.26,38072,1503
2017-08-08 17:00:00,27.37,38000,1608
2017-08-08 18:00:00,27.47,37641,1610
2017-08-08 19:00:00,27.23,37144,1610
2017-08-08 20:00:00,26.65,36462,1555
2017-08-08 21:00:00,26.48,36075,1634
2017-08-08 22:00:00,25.97,34999,1689
2017-08-08 23:00:00,24.57,33191,1785
2017-08-09 00:00:00,24.6,31566,1943
2017-08-09 01:00:00,22.79,30404,2055
2017-08-09 02:00:00,21.45,29855,1898
2017-08-09 03:00:00,19.88,29692,1658
2017-08-09 04:00:00,19.89,29754,1527
2017-08-09 05:00:00,24.08,30833,1414
2017-08-09 06:00:00,26.16,33754,1345
2017-08-09 07:00:00,27,37211,1438
2017-08-09 08:00:00,27.63,39028,1631
2017-08-09 09:00:00,27.75,39714,1850
2017-08-09 10:00:00,27.72,40310,2093
2017-08-09 11:00:00,27.93,40472,2332
2017-08-09 12:00:00,27.11,40394,2598
2017-08-09 13:00:00,26.96,40230,2796
2017-08-09 14:00:00,27,39971,2907
2017-08-09 15:00:00,27.18,39511,2978
2017-08-09 16:00:00,26.62,39032,3055
2017-08-09 17:00:00,27.21,38847,2948
2017-08-09 18:00:00,27.45,38378,2710
2017-08-09 19:00:00,27.31,37923,2352
2017-08-09 20:00:00,26.72,37174,2007
2017-08-09 21:00:00,26.67,36759,1865
2017-08-09 22:00:00,26.32,35474,1870
2017-08-09 23:00:00,25.86,33509,1852
2017-08-10 00:00:00,25.67,32131,1221
2017-08-10 01:00:00,25.29,30877,1099
2017-08-10 02:00:00,25,30383,980
2017-08-10 03:00:00,25.03,30170,895
2017-08-10 04:00:00,24.93,30307,867
2017-08-10 05:00:00,25.57,31470,812
2017-08-10 06:00:00,26.35,34523,779
2017-08-10 07:00:00,27.16,37681,742
2017-08-10 08:00:00,27.82,39515,779
